id,organization_id,entity_type,entity_name,entity_code,entity_description,parent_entity_id,smart_code,smart_code_status,ai_confidence,ai_classification,ai_insights,business_rules,metadata,tags,status,created_at,updated_at,created_by,updated_by,version
5bd61d86-8f07-4239-8dbe-82a7f2b85c7c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Blonde @ Park Regis Kris Kin Hotel,STOCK-d1590d75-83f96b69,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:26:38.281457+00,2025-10-17 08:26:38.281457+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
f532b238-11e7-4a57-9d9a-1214d44384d3,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Brown @ Mercure Gold Hotel,STOCK-48e80e6d-db115f39,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:26:40.842373+00,2025-10-17 08:26:40.842373+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
87153054-c2d2-4750-b6c7-e519ce7e4cf6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Brown @ Park Regis Kris Kin Hotel,STOCK-48e80e6d-83f96b69,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:26:43.375768+00,2025-10-17 08:26:43.375768+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
9c6c009d-c190-467c-bb1b-5848db4fc0e3,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,K-STRAIGHT IONIC 1,8429421482110,,,HERA.SALON.PROD.ENT.RETAIL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:36:05.391034+00,2025-10-10 05:36:05.391034+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
19c494e6-3f3b-4071-800d-5c4d39bfc6ed,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT_CATEGORY,Scalp Care,PRODUCT_CATEGORY-1760074651566,,,HERA.SALON.CATEGORY.ENT.PRODUCT.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:37:31.611611+00,2025-10-10 05:37:31.611611+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
85a4e3c4-3bda-41ec-9af6-60feaf18f8aa,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,TKN DETOX BALANCE SHAMPOO 300 ML,8429421443227,,,HERA.SALON.PROD.ENT.RETAIL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:38:10.772814+00,2025-10-10 05:38:10.772814+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
c4f6b994-7d52-4430-a495-3fb956263be2,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT_CATEGORY,Blowout,PRODUCT_CATEGORY-1760074716295,,,HERA.SALON.CATEGORY.ENT.PRODUCT.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:38:36.33248+00,2025-10-10 05:38:36.33248+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
b195bad3-b54f-4b67-b78f-43c2017a7dca,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,TKN DETOX GEL 150 ML,8429421443531,"",,HERA.SALON.PROD.ENT.RETAIL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:39:01.184558+00,2025-10-14 08:52:20.638+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
f196e088-6362-4943-bf7f-0c7c060eee02,378f24fb-d496-4ff7-8afa-ea34895a0eb8,EMPLOYEE_ROLE,Senior Hair Stylist,EMPLOYEE_ROLE-1760074103782,,,HERA.SALON.EMPLOYEE.ROLE.ENTITY.POSITION.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:28:23.815438+00,2025-10-10 05:28:23.815438+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
2f0b59ec-f705-464a-88bb-c98b032baf4b,378f24fb-d496-4ff7-8afa-ea34895a0eb8,EMPLOYEE_ROLE,Hair Stylist,EMPLOYEE_ROLE-1760074125309,,,HERA.SALON.EMPLOYEE.ROLE.ENTITY.POSITION.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:28:45.346785+00,2025-10-10 05:28:45.346785+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
43cf815b-f85c-4553-9a2b-627800abf342,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Premium Hair Treatment Serum - UPDATED @ Mercure Gold Hotel,STOCK-1cfb4341-db115f39,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 06:09:23.924393+00,2025-10-17 06:09:23.924393+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
11c9d0d2-9282-46a0-b129-ab8b435c2ae1,378f24fb-d496-4ff7-8afa-ea34895a0eb8,EMPLOYEE_ROLE,Nail Artist,EMPLOYEE_ROLE-1760074137607,,,HERA.SALON.EMPLOYEE.ROLE.ENTITY.POSITION.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:28:57.641403+00,2025-10-10 05:28:57.641403+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5f6b8cc0-48bb-46e7-82f2-9902a07abee7,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Sarah Johnson,,,,HERA.SALON.CUSTOMER.ENTITY.REGULAR.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 06:43:59.22037+00,2025-10-17 06:43:59.22037+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
4f661805-9065-4d62-bdf2-c57dec3bf72c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,K-STRAIGHT IONIC 0,8429421482011,,,HERA.SALON.PROD.ENT.RETAIL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:35:37.98861+00,2025-10-10 05:35:37.98861+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
b735c0a2-253f-4c7f-b4c7-61d2ddc48b28,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service_category,test,TEST,,,HERA.SALON.SERVICE.CATEGORY.STANDARD.V1,DRAFT,0.0000,,{},{},{},,archived,2025-10-13 16:12:58.718+00,2025-10-13 16:13:13.959+00,3ced4979-4c09-4e1e-8667-6707cfe6ec77,3ced4979-4c09-4e1e-8667-6707cfe6ec77,1
b6e3ea69-df37-4a19-be99-9bd574b8a69e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Enhanced Security Test Customer - Sarah Johnson,,,,HERA.SALON.CUSTOMER.ENTITY.VIP.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 07:47:58.15486+00,2025-10-17 07:47:58.15486+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
9ac224a3-1e79-4a45-b869-c686a0956c30,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Premium Hair Treatment Serum - UPDATED @ Mercure Gold Hotel,STOCK-1cfb4341-db115f39-mgul71b3,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:34.298524+00,2025-10-17 08:28:34.298524+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
9f425998-dfae-47f6-af2b-2aa41c3fb7a5,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Premium Hair Treatment Serum - UPDATED @ Park Regis Kris Kin Hotel,STOCK-1cfb4341-83f96b69-mgul74h1,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:37.837434+00,2025-10-17 08:28:37.837434+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
7432038c-e849-4b65-9f61-2aa04a5cc8aa,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Premium Hair Treatment Serum @ Mercure Gold Hotel,STOCK-d84c5cc0-db115f39-mgul76pg,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:40.722463+00,2025-10-17 08:28:40.722463+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
29f6919f-1d25-454c-9a4f-18edd606fd8c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Premium Hair Treatment Serum @ Park Regis Kris Kin Hotel,STOCK-d84c5cc0-83f96b69-mgul78ts,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:43.311792+00,2025-10-17 08:28:43.311792+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
056e77f1-9a72-4371-9cf2-0ffbf2cad188,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Professional Shampoo @ Mercure Gold Hotel,STOCK-5b66f153-db115f39-mgul7auy,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:46.072258+00,2025-10-17 08:28:46.072258+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
d78de7c6-153a-4dc2-927f-989ad82c77cd,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Professional Shampoo @ Park Regis Kris Kin Hotel,STOCK-5b66f153-83f96b69-mgul7d2v,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:48.968479+00,2025-10-17 08:28:48.968479+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
cbd863e0-4559-4c20-ac27-3c67eca95bf6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Conditioner @ Mercure Gold Hotel,STOCK-5ea6c644-db115f39-mgul7fb8,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:51.74416+00,2025-10-17 08:28:51.74416+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
8bf87ca0-b1fb-49ac-8cf7-91bfa1345b82,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Conditioner @ Park Regis Kris Kin Hotel,STOCK-5ea6c644-83f96b69-mgul7hjq,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:54.657803+00,2025-10-17 08:28:54.657803+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
7a2a7016-fab7-432d-8591-2729425f137d,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,LAKME HYDRA SH METAL REMOVER 300 ML,8429421458528,,,HERA.SALON.PROD.ENT.RETAIL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-10 05:36:51.11157+00,2025-10-18 13:21:43.258409+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,2
de956a38-aa30-44e5-b9e1-958aa1145f75,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,Medium Length Hair,SVC-001,,,HERA.SALON.SERVICE.HAIRCUT.v1,LIVE,0.0000,,{},{},{},,active,2025-10-16 11:29:30.861893+00,2025-10-18 14:22:16.557982+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,7
15a59206-24dd-44b0-8e87-d6b3feaf19e2,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Cash,1100-2,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""ASSET""}",,active,2025-10-09 13:12:04.160508+00,2025-10-09 13:12:04.160508+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
67574364-9fb1-42a0-838e-81539770a0d0,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Cash,1100-3,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""ASSET""}",,active,2025-10-09 13:11:01.467526+00,2025-10-09 13:11:01.467526+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
d01f5f3c-1cc0-47e0-95c8-a56dfefdf0f0,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Cash,1100-4,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""ASSET""}",,active,2025-10-09 13:04:10.550862+00,2025-10-09 13:04:10.550862+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
ecafc36f-c53d-46d5-8389-b6ec11b3e5b8,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Accounts Receivable,1200-2,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""ASSET""}",,active,2025-10-09 13:12:04.160508+00,2025-10-09 13:12:04.160508+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
bab4083e-47b8-4223-a5a1-32c74d36dc2e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Accounts Receivable,1200-3,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""ASSET""}",,active,2025-10-09 13:11:01.467526+00,2025-10-09 13:11:01.467526+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
809040dd-61e0-4985-b937-20fe991a3837,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Accounts Receivable,1200-4,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""ASSET""}",,active,2025-10-09 13:04:10.550862+00,2025-10-09 13:04:10.550862+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
08cdfbd2-7012-492c-b9e5-89a0bc4ee8f9,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Accounts Payable,2100-2,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""LIABILITY""}",,active,2025-10-09 13:12:04.160508+00,2025-10-09 13:12:04.160508+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
4f8c5cdd-2b92-44eb-b72a-4827cd94f0a6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Accounts Payable,2100-3,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""LIABILITY""}",,active,2025-10-09 13:11:01.467526+00,2025-10-09 13:11:01.467526+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
ad4f7a8e-eab9-4da2-a321-def80791eddb,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Accounts Payable,2100-4,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""LIABILITY""}",,active,2025-10-09 13:04:10.550862+00,2025-10-09 13:04:10.550862+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
66b788c3-4ebd-4e4d-97bb-d95219f1aae8,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Owner Equity,3000-2,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EQUITY""}",,active,2025-10-09 13:12:04.160508+00,2025-10-09 13:12:04.160508+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
66031235-4981-4d5b-a67b-6ebcdc09ef90,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Owner Equity,3000-3,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EQUITY""}",,active,2025-10-09 13:11:01.467526+00,2025-10-09 13:11:01.467526+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
86a21dde-2710-492c-a95f-85b0d8646e47,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Owner Equity,3000-4,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EQUITY""}",,active,2025-10-09 13:04:10.550862+00,2025-10-09 13:04:10.550862+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
35c049c0-7aa1-4154-997a-a3f6261b24af,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Service Revenue,4100-2,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""REVENUE""}",,active,2025-10-09 13:12:04.160508+00,2025-10-09 13:12:04.160508+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
cef4a81b-e338-4952-be68-205c5706aa94,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Service Revenue,4100-3,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""REVENUE""}",,active,2025-10-09 13:11:01.467526+00,2025-10-09 13:11:01.467526+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
84813400-e66b-4c27-a000-4d94ed11eb74,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Service Revenue,4100-4,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""REVENUE""}",,active,2025-10-09 13:04:10.550862+00,2025-10-09 13:04:10.550862+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
754110d7-01d5-45a2-a7f5-f364d7ccdb0e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Operating Expenses,5100-2,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EXPENSE""}",,active,2025-10-09 13:12:04.160508+00,2025-10-09 13:12:04.160508+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
7a687bf8-207b-4107-a5f6-0c5448f80deb,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Operating Expenses,5100-3,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EXPENSE""}",,active,2025-10-09 13:11:01.467526+00,2025-10-09 13:11:01.467526+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
db6f5645-7886-4db6-8ee4-069e60daf399,378f24fb-d496-4ff7-8afa-ea34895a0eb8,gl_account,Operating Expenses,5100-4,,,HERA.ACCOUNTING.CHART.ACCOUNT.v2,DRAFT,0.0000,,{},{},"{""account_type"": ""EXPENSE""}",,active,2025-10-09 13:04:10.550862+00,2025-10-09 13:04:10.550862+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5d8dfaf6-7514-4888-93c7-d855b82bf2b2,378f24fb-d496-4ff7-8afa-ea34895a0eb8,staff,Emma Martinez,STAFF-EMMA-2,,,HERA.ACCOUNTING.STAFF.ENTITY.v2,DRAFT,0.0000,,{},{},"{""role"": ""junior_stylist"", ""email"": ""emma@hairtalkz.com"", ""specialties"": [""washing"", ""styling""]}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
59e14240-b806-41a2-80be-5ebd2e6bd851,378f24fb-d496-4ff7-8afa-ea34895a0eb8,staff,Sarah Johnson,STAFF-SARAH-2,,,HERA.ACCOUNTING.STAFF.ENTITY.v2,DRAFT,0.0000,,{},{},"{""role"": ""senior_stylist"", ""email"": ""sarah@hairtalkz.com"", ""specialties"": [""cutting"", ""styling""]}",,active,2025-10-09 17:41:27.509876+00,2025-10-09 17:41:27.509876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
ee3228e6-07da-4380-a7fb-f926f5368c29,378f24fb-d496-4ff7-8afa-ea34895a0eb8,workflow_status,active,STATUS-ACTIVE-2,,,HERA.UNIVERSAL.WORKFLOW.STATUS.ACTIVE.v1,DRAFT,0.0000,,{},{},"{""color"": ""#10B981"", ""restored"": true, ""description"": ""Active and operational""}",,active,2025-10-09 15:02:46.275762+00,2025-10-09 15:02:46.275762+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
da9d6ba3-e357-4159-b6d4-c121dbe4f7b7,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Active,STATUS-ACTIVE-3,,,HERA.WORKFLOW.STATUS.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-09 14:57:53.261626+00,2025-10-09 14:57:53.261626+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
6386e694-6066-4f4c-8209-23aa2ec3f0b6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Approved,STATUS-APPROVED-2,,,HERA.WORKFLOW.STATUS.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-09 14:57:53.724572+00,2025-10-09 14:57:53.724572+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
e6b965e3-7eba-42c1-becb-732d723c0749,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Completed,STATUS-COMPLETED-2,,,HERA.WORKFLOW.STATUS.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-09 14:57:53.850331+00,2025-10-09 14:57:53.850331+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
9f1aa13f-593f-45c1-b7c7-f2a97d01cd55,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Draft,STATUS-DRAFT-2,,,HERA.WORKFLOW.STATUS.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-09 14:57:53.506987+00,2025-10-09 14:57:53.506987+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
15dc4f32-59ef-4b9b-917f-3cfa06c57a90,378f24fb-d496-4ff7-8afa-ea34895a0eb8,workflow_status,inactive,STATUS-INACTIVE-2,,,HERA.UNIVERSAL.WORKFLOW.STATUS.INACTIVE.v1,DRAFT,0.0000,,{},{},"{""color"": ""#6B7280"", ""restored"": true, ""description"": ""Inactive but available""}",,active,2025-10-09 15:02:46.513922+00,2025-10-09 15:02:46.513922+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
f7d2de4e-c2ea-4a04-8a96-d9d813fa5719,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Inactive,STATUS-INACTIVE-3,,,HERA.WORKFLOW.STATUS.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-09 14:57:53.384499+00,2025-10-09 14:57:53.384499+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
990701aa-b0d6-4740-932c-1c0aed548505,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Pending,STATUS-PENDING-2,,,HERA.WORKFLOW.STATUS.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-09 14:57:53.614783+00,2025-10-09 14:57:53.614783+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
a73cb9ea-f7e4-468f-8591-1357f07eb1bf,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Brown @ Park Regis Kris Kin Hotel,STOCK-48e80e6d-83f96b69-mgul7q73,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:29:05.821613+00,2025-10-17 08:29:05.821613+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5132d383-7b17-4fc2-be5d-dfe1f7707110,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Premium Hair Treatment Serum - UPDATED @ Park Regis Kris Kin Hotel,STOCK-1cfb4341-83f96b69,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 06:09:30.664837+00,2025-10-17 06:09:30.664837+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
0081857e-48d9-41a8-8b4a-3b74ab1674d8,378f24fb-d496-4ff7-8afa-ea34895a0eb8,customer,Sarah Johnson,,,,HERA.SALON.CUSTOMER.ENTITY.REGULAR.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 06:52:11.959738+00,2025-10-17 06:52:11.959738+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
b23138f4-7ba4-4140-9e21-5b4ab863502b,378f24fb-d496-4ff7-8afa-ea34895a0eb8,service,Enhanced Security Premium Package,,,,HERA.SALON.SERVICE.ENTITY.PREMIUM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 07:47:58.330903+00,2025-10-17 07:47:58.330903+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
